Image_Id,BLB,BS,HRL,LB,LS,NBLS,RH,SB,Label
image_04795.jpg,1,0,0,0,0,0,0,0,0
image_02968.jpg,0,0,0,1,0,0,0,0,3
image_04287.jpg,0,1,0,0,0,0,0,0,1
image_01177.jpg,0,0,0,0,0,0,1,0,6
image_01442.jpg,0,0,0,0,0,0,1,0,6
image_01052.jpg,0,0,0,0,0,0,1,0,6
image_03048.jpg,0,0,0,1,0,0,0,0,3
image_00712.jpg,0,0,0,0,0,0,0,1,7
image_00836.jpg,0,0,0,0,0,0,1,0,6
image_00448.jpg,0,0,0,0,0,0,0,1,7
image_04267.jpg,0,1,0,0,0,0,0,0,1
image_04427.jpg,0,1,0,0,0,0,0,0,1
image_01782.jpg,0,0,0,0,0,1,0,0,5
image_02555.jpg,0,0,0,1,0,0,0,0,3
image_02795.jpg,0,0,0,1,0,0,0,0,3
image_00075.jpg,0,0,0,0,0,0,0,1,7
image_02397.jpg,0,0,0,0,1,0,0,0,4
image_02674.jpg,0,0,0,1,0,0,0,0,3
image_03464.jpg,0,0,1,0,0,0,0,0,2
image_03530.jpg,0,0,1,0,0,0,0,0,2
image_04149.jpg,0,1,0,0,0,0,0,0,1
image_02931.jpg,0,0,0,1,0,0,0,0,3
image_01854.jpg,0,0,0,0,1,0,0,0,4
image_02029.jpg,0,0,0,0,1,0,0,0,4
image_03147.jpg,0,0,0,1,0,0,0,0,3
image_00826.jpg,0,0,0,0,0,0,1,0,6
image_03525.jpg,0,0,1,0,0,0,0,0,2
image_02253.jpg,0,0,0,0,1,0,0,0,4
image_01567.jpg,0,0,0,0,0,1,0,0,5
image_02002.jpg,0,0,0,0,1,0,0,0,4
image_04236.jpg,0,1,0,0,0,0,0,0,1
image_02564.jpg,0,0,0,1,0,0,0,0,3
image_01384.jpg,0,0,0,0,0,0,1,0,6
image_00197.jpg,0,0,0,0,0,0,0,1,7
image_03241.jpg,0,0,0,1,0,0,0,0,3
image_02479.jpg,0,0,0,1,0,0,0,0,3
image_01459.jpg,0,0,0,0,0,0,1,0,6
image_02587.jpg,0,0,0,1,0,0,0,0,3
image_02298.jpg,0,0,0,0,1,0,0,0,4
image_00343.jpg,0,0,0,0,0,0,0,1,7
image_04619.jpg,0,1,0,0,0,0,0,0,1
image_01410.jpg,0,0,0,0,0,0,1,0,6
image_00880.jpg,0,0,0,0,0,0,1,0,6
image_03441.jpg,0,0,1,0,0,0,0,0,2
image_04294.jpg,0,1,0,0,0,0,0,0,1
image_04766.jpg,1,0,0,0,0,0,0,0,0
image_04421.jpg,0,1,0,0,0,0,0,0,1
image_04042.jpg,0,1,0,0,0,0,0,0,1
image_00231.jpg,0,0,0,0,0,0,0,1,7
image_02665.jpg,0,0,0,1,0,0,0,0,3
image_03705.jpg,0,0,1,0,0,0,0,0,2
image_01709.jpg,0,0,0,0,0,1,0,0,5
image_01759.jpg,0,0,0,0,0,1,0,0,5
image_02884.jpg,0,0,0,1,0,0,0,0,3
image_03814.jpg,0,0,1,0,0,0,0,0,2
image_01840.jpg,0,0,0,0,0,1,0,0,5
image_02798.jpg,0,0,0,1,0,0,0,0,3
image_04200.jpg,0,1,0,0,0,0,0,0,1
image_00486.jpg,0,0,0,0,0,0,0,1,7
image_01269.jpg,0,0,0,0,0,0,1,0,6
image_02718.jpg,0,0,0,1,0,0,0,0,3
image_04485.jpg,0,1,0,0,0,0,0,0,1
image_01629.jpg,0,0,0,0,0,1,0,0,5
image_04025.jpg,0,1,0,0,0,0,0,0,1
image_02101.jpg,0,0,0,0,1,0,0,0,4
image_04534.jpg,0,1,0,0,0,0,0,0,1
image_04087.jpg,0,1,0,0,0,0,0,0,1
image_03758.jpg,0,0,1,0,0,0,0,0,2
image_04350.jpg,0,1,0,0,0,0,0,0,1
image_00556.jpg,0,0,0,0,0,0,0,1,7
image_03425.jpg,0,0,1,0,0,0,0,0,2
image_04462.jpg,0,1,0,0,0,0,0,0,1
image_01306.jpg,0,0,0,0,0,0,1,0,6
image_03714.jpg,0,0,1,0,0,0,0,0,2
image_00470.jpg,0,0,0,0,0,0,0,1,7
image_02943.jpg,0,0,0,1,0,0,0,0,3
image_02468.jpg,0,0,0,1,0,0,0,0,3
image_02603.jpg,0,0,0,1,0,0,0,0,3
image_00911.jpg,0,0,0,0,0,0,1,0,6
image_02269.jpg,0,0,0,0,1,0,0,0,4
image_03577.jpg,0,0,1,0,0,0,0,0,2
image_04164.jpg,0,1,0,0,0,0,0,0,1
image_04594.jpg,0,1,0,0,0,0,0,0,1
image_02717.jpg,0,0,0,1,0,0,0,0,3
image_04502.jpg,0,1,0,0,0,0,0,0,1
image_04514.jpg,0,1,0,0,0,0,0,0,1
image_00176.jpg,0,0,0,0,0,0,0,1,7
image_04917.jpg,1,0,0,0,0,0,0,0,0
image_04499.jpg,0,1,0,0,0,0,0,0,1
image_02494.jpg,0,0,0,1,0,0,0,0,3
image_02339.jpg,0,0,0,0,1,0,0,0,4
image_02045.jpg,0,0,0,0,1,0,0,0,4
image_01613.jpg,0,0,0,0,0,1,0,0,5
image_01585.jpg,0,0,0,0,0,1,0,0,5
image_01430.jpg,0,0,0,0,0,0,1,0,6
image_00266.jpg,0,0,0,0,0,0,0,1,7
image_02788.jpg,0,0,0,1,0,0,0,0,3
image_01724.jpg,0,0,0,0,0,1,0,0,5
image_00086.jpg,0,0,0,0,0,0,0,1,7
image_02662.jpg,0,0,0,1,0,0,0,0,3
image_02539.jpg,0,0,0,1,0,0,0,0,3
image_00723.jpg,0,0,0,0,0,0,0,1,7
image_00883.jpg,0,0,0,0,0,0,1,0,6
image_04892.jpg,1,0,0,0,0,0,0,0,0
image_04926.jpg,1,0,0,0,0,0,0,0,0
image_01583.jpg,0,0,0,0,0,1,0,0,5
image_00878.jpg,0,0,0,0,0,0,1,0,6
image_04456.jpg,0,1,0,0,0,0,0,0,1
image_02039.jpg,0,0,0,0,1,0,0,0,4
image_02893.jpg,0,0,0,1,0,0,0,0,3
image_02143.jpg,0,0,0,0,1,0,0,0,4
image_01246.jpg,0,0,0,0,0,0,1,0,6
image_02482.jpg,0,0,0,1,0,0,0,0,3
image_02367.jpg,0,0,0,0,1,0,0,0,4
image_03618.jpg,0,0,1,0,0,0,0,0,2
image_03837.jpg,0,0,1,0,0,0,0,0,2
image_03696.jpg,0,0,1,0,0,0,0,0,2
image_05126.jpg,1,0,0,0,0,0,0,0,0
image_00151.jpg,0,0,0,0,0,0,0,1,7
image_02763.jpg,0,0,0,1,0,0,0,0,3
image_01771.jpg,0,0,0,0,0,1,0,0,5
image_04418.jpg,0,1,0,0,0,0,0,0,1
image_01347.jpg,0,0,0,0,0,0,1,0,6
image_03039.jpg,0,0,0,1,0,0,0,0,3
image_04260.jpg,0,1,0,0,0,0,0,0,1
image_03498.jpg,0,0,1,0,0,0,0,0,2
image_02178.jpg,0,0,0,0,1,0,0,0,4
image_04357.jpg,0,1,0,0,0,0,0,0,1
image_02687.jpg,0,0,0,1,0,0,0,0,3
image_02656.jpg,0,0,0,1,0,0,0,0,3
image_03161.jpg,0,0,0,1,0,0,0,0,3
image_01556.jpg,0,0,0,0,0,1,0,0,5
image_04882.jpg,1,0,0,0,0,0,0,0,0
image_00886.jpg,0,0,0,0,0,0,1,0,6
image_02268.jpg,0,0,0,0,1,0,0,0,4
image_01790.jpg,0,0,0,0,0,1,0,0,5
image_01209.jpg,0,0,0,0,0,0,1,0,6
image_02544.jpg,0,0,0,1,0,0,0,0,3
image_04968.jpg,1,0,0,0,0,0,0,0,0
image_00464.jpg,0,0,0,0,0,0,0,1,7
image_00281.jpg,0,0,0,0,0,0,0,1,7
image_03471.jpg,0,0,1,0,0,0,0,0,2
image_04009.jpg,0,1,0,0,0,0,0,0,1
image_05002.jpg,1,0,0,0,0,0,0,0,0
image_04490.jpg,0,1,0,0,0,0,0,0,1
image_01588.jpg,0,0,0,0,0,1,0,0,5
image_04942.jpg,1,0,0,0,0,0,0,0,0
image_04554.jpg,0,1,0,0,0,0,0,0,1
image_00309.jpg,0,0,0,0,0,0,0,1,7
image_00967.jpg,0,0,0,0,0,0,1,0,6
image_00684.jpg,0,0,0,0,0,0,0,1,7
image_03349.jpg,0,0,1,0,0,0,0,0,2
image_04749.jpg,1,0,0,0,0,0,0,0,0
image_04019.jpg,0,1,0,0,0,0,0,0,1
image_01593.jpg,0,0,0,0,0,1,0,0,5
image_01353.jpg,0,0,0,0,0,0,1,0,6
image_03335.jpg,0,0,1,0,0,0,0,0,2
image_04045.jpg,0,1,0,0,0,0,0,0,1
image_05173.jpg,1,0,0,0,0,0,0,0,0
image_02937.jpg,0,0,0,1,0,0,0,0,3
image_04015.jpg,0,1,0,0,0,0,0,0,1
image_00325.jpg,0,0,0,0,0,0,0,1,7
image_04642.jpg,0,1,0,0,0,0,0,0,1
image_02225.jpg,0,0,0,0,1,0,0,0,4
image_00830.jpg,0,0,0,0,0,0,1,0,6
image_03883.jpg,0,1,0,0,0,0,0,0,1
image_00229.jpg,0,0,0,0,0,0,0,1,7
image_04992.jpg,1,0,0,0,0,0,0,0,0
image_05029.jpg,1,0,0,0,0,0,0,0,0
image_01387.jpg,0,0,0,0,0,0,1,0,6
image_02293.jpg,0,0,0,0,1,0,0,0,4
image_03980.jpg,0,1,0,0,0,0,0,0,1
image_03033.jpg,0,0,0,1,0,0,0,0,3
image_03432.jpg,0,0,1,0,0,0,0,0,2
image_04628.jpg,0,1,0,0,0,0,0,0,1
image_00377.jpg,0,0,0,0,0,0,0,1,7
image_02780.jpg,0,0,0,1,0,0,0,0,3
image_03086.jpg,0,0,0,1,0,0,0,0,3
image_00606.jpg,0,0,0,0,0,0,0,1,7
image_01015.jpg,0,0,0,0,0,0,1,0,6
image_03361.jpg,0,0,1,0,0,0,0,0,2
image_03447.jpg,0,0,1,0,0,0,0,0,2
image_02955.jpg,0,0,0,1,0,0,0,0,3
image_03680.jpg,0,0,1,0,0,0,0,0,2
image_02608.jpg,0,0,0,1,0,0,0,0,3
image_02739.jpg,0,0,0,1,0,0,0,0,3
image_02019.jpg,0,0,0,0,1,0,0,0,4
image_02852.jpg,0,0,0,1,0,0,0,0,3
image_01314.jpg,0,0,0,0,0,0,1,0,6
image_01439.jpg,0,0,0,0,0,0,1,0,6
image_03247.jpg,0,0,0,1,0,0,0,0,3
image_02108.jpg,0,0,0,0,1,0,0,0,4
image_01905.jpg,0,0,0,0,1,0,0,0,4
image_01642.jpg,0,0,0,0,0,1,0,0,5
image_00885.jpg,0,0,0,0,0,0,1,0,6
image_00422.jpg,0,0,0,0,0,0,0,1,7
image_03760.jpg,0,0,1,0,0,0,0,0,2
image_01939.jpg,0,0,0,0,1,0,0,0,4
image_02388.jpg,0,0,0,0,1,0,0,0,4
image_03628.jpg,0,0,1,0,0,0,0,0,2
image_04178.jpg,0,1,0,0,0,0,0,0,1
image_03669.jpg,0,0,1,0,0,0,0,0,2
image_01926.jpg,0,0,0,0,1,0,0,0,4
image_02735.jpg,0,0,0,1,0,0,0,0,3
image_01702.jpg,0,0,0,0,0,1,0,0,5
image_01499.jpg,0,0,0,0,0,1,0,0,5
image_03186.jpg,0,0,0,1,0,0,0,0,3
image_03393.jpg,0,0,1,0,0,0,0,0,2
image_02238.jpg,0,0,0,0,1,0,0,0,4
image_00607.jpg,0,0,0,0,0,0,0,1,7
image_01877.jpg,0,0,0,0,1,0,0,0,4
image_03534.jpg,0,0,1,0,0,0,0,0,2
image_04063.jpg,0,1,0,0,0,0,0,0,1
image_03461.jpg,0,0,1,0,0,0,0,0,2
image_05004.jpg,1,0,0,0,0,0,0,0,0
image_03132.jpg,0,0,0,1,0,0,0,0,3
image_00564.jpg,0,0,0,0,0,0,0,1,7
image_03106.jpg,0,0,0,1,0,0,0,0,3
image_00997.jpg,0,0,0,0,0,0,1,0,6
image_02025.jpg,0,0,0,0,1,0,0,0,4
image_01011.jpg,0,0,0,0,0,0,1,0,6
image_03350.jpg,0,0,1,0,0,0,0,0,2
image_02219.jpg,0,0,0,0,1,0,0,0,4
image_03801.jpg,0,0,1,0,0,0,0,0,2
image_00154.jpg,0,0,0,0,0,0,0,1,7
image_04847.jpg,1,0,0,0,0,0,0,0,0
image_02885.jpg,0,0,0,1,0,0,0,0,3
image_04918.jpg,1,0,0,0,0,0,0,0,0
image_01719.jpg,0,0,0,0,0,1,0,0,5
image_00287.jpg,0,0,0,0,0,0,0,1,7
image_02850.jpg,0,0,0,1,0,0,0,0,3
image_00891.jpg,0,0,0,0,0,0,1,0,6
image_01417.jpg,0,0,0,0,0,0,1,0,6
image_00931.jpg,0,0,0,0,0,0,1,0,6
image_00299.jpg,0,0,0,0,0,0,0,1,7
image_05050.jpg,1,0,0,0,0,0,0,0,0
image_00284.jpg,0,0,0,0,0,0,0,1,7
image_03895.jpg,0,1,0,0,0,0,0,0,1
image_00072.jpg,0,0,0,0,0,0,0,1,7
image_00042.jpg,0,0,0,0,0,0,0,1,7
image_02532.jpg,0,0,0,1,0,0,0,0,3
image_00728.jpg,0,0,0,0,0,0,0,1,7
image_01252.jpg,0,0,0,0,0,0,1,0,6
image_03181.jpg,0,0,0,1,0,0,0,0,3
image_00704.jpg,0,0,0,0,0,0,0,1,7
image_05067.jpg,1,0,0,0,0,0,0,0,0
image_02332.jpg,0,0,0,0,1,0,0,0,4
image_04930.jpg,1,0,0,0,0,0,0,0,0
image_03317.jpg,0,0,0,1,0,0,0,0,3
image_00543.jpg,0,0,0,0,0,0,0,1,7
image_05055.jpg,1,0,0,0,0,0,0,0,0
image_01033.jpg,0,0,0,0,0,0,1,0,6
image_05070.jpg,1,0,0,0,0,0,0,0,0
image_02702.jpg,0,0,0,1,0,0,0,0,3
image_04100.jpg,0,1,0,0,0,0,0,0,1
image_00740.jpg,0,0,0,0,0,0,0,1,7
image_02100.jpg,0,0,0,0,1,0,0,0,4
image_01951.jpg,0,0,0,0,1,0,0,0,4
image_02153.jpg,0,0,0,0,1,0,0,0,4
image_01429.jpg,0,0,0,0,0,0,1,0,6
image_00157.jpg,0,0,0,0,0,0,0,1,7
image_01773.jpg,0,0,0,0,0,1,0,0,5
image_02120.jpg,0,0,0,0,1,0,0,0,4
image_01423.jpg,0,0,0,0,0,0,1,0,6
image_03690.jpg,0,0,1,0,0,0,0,0,2
image_03099.jpg,0,0,0,1,0,0,0,0,3
image_04719.jpg,1,0,0,0,0,0,0,0,0
image_02237.jpg,0,0,0,0,1,0,0,0,4
image_03509.jpg,0,0,1,0,0,0,0,0,2
image_03703.jpg,0,0,1,0,0,0,0,0,2
image_04281.jpg,0,1,0,0,0,0,0,0,1
image_01360.jpg,0,0,0,0,0,0,1,0,6
image_00976.jpg,0,0,0,0,0,0,1,0,6
image_04817.jpg,1,0,0,0,0,0,0,0,0
image_00592.jpg,0,0,0,0,0,0,0,1,7
image_01193.jpg,0,0,0,0,0,0,1,0,6
image_03739.jpg,0,0,1,0,0,0,0,0,2
image_02440.jpg,0,0,0,1,0,0,0,0,3
image_01084.jpg,0,0,0,0,0,0,1,0,6
image_01798.jpg,0,0,0,0,0,1,0,0,5
image_00744.jpg,0,0,0,0,0,0,0,1,7
image_02086.jpg,0,0,0,0,1,0,0,0,4
image_03340.jpg,0,0,1,0,0,0,0,0,2
image_00839.jpg,0,0,0,0,0,0,1,0,6
image_02390.jpg,0,0,0,0,1,0,0,0,4
image_00182.jpg,0,0,0,0,0,0,0,1,7
image_02752.jpg,0,0,0,1,0,0,0,0,3
image_02761.jpg,0,0,0,1,0,0,0,0,3
image_03142.jpg,0,0,0,1,0,0,0,0,3
image_02199.jpg,0,0,0,0,1,0,0,0,4
image_02292.jpg,0,0,0,0,1,0,0,0,4
image_02071.jpg,0,0,0,0,1,0,0,0,4
image_04177.jpg,0,1,0,0,0,0,0,0,1
image_00252.jpg,0,0,0,0,0,0,0,1,7
image_01042.jpg,0,0,0,0,0,0,1,0,6
image_04422.jpg,0,1,0,0,0,0,0,0,1
image_01855.jpg,0,0,0,0,1,0,0,0,4
image_01118.jpg,0,0,0,0,0,0,1,0,6
image_00219.jpg,0,0,0,0,0,0,0,1,7
image_03519.jpg,0,0,1,0,0,0,0,0,2
image_04671.jpg,1,0,0,0,0,0,0,0,0
image_04263.jpg,0,1,0,0,0,0,0,0,1
image_00016.jpg,0,0,0,0,0,0,0,1,7
image_02349.jpg,0,0,0,0,1,0,0,0,4
image_02982.jpg,0,0,0,1,0,0,0,0,3
image_02004.jpg,0,0,0,0,1,0,0,0,4
image_01649.jpg,0,0,0,0,0,1,0,0,5
image_04437.jpg,0,1,0,0,0,0,0,0,1
image_02964.jpg,0,0,0,1,0,0,0,0,3
image_04428.jpg,0,1,0,0,0,0,0,0,1
image_01620.jpg,0,0,0,0,0,1,0,0,5
image_04118.jpg,0,1,0,0,0,0,0,0,1
image_00431.jpg,0,0,0,0,0,0,0,1,7
image_02180.jpg,0,0,0,0,1,0,0,0,4
image_03093.jpg,0,0,0,1,0,0,0,0,3
image_02897.jpg,0,0,0,1,0,0,0,0,3
image_00238.jpg,0,0,0,0,0,0,0,1,7
image_01654.jpg,0,0,0,0,0,1,0,0,5
image_03352.jpg,0,0,1,0,0,0,0,0,2
image_03221.jpg,0,0,0,1,0,0,0,0,3
image_02141.jpg,0,0,0,0,1,0,0,0,4
image_02685.jpg,0,0,0,1,0,0,0,0,3
image_01548.jpg,0,0,0,0,0,1,0,0,5
image_04547.jpg,0,1,0,0,0,0,0,0,1
image_01818.jpg,0,0,0,0,0,1,0,0,5
image_00488.jpg,0,0,0,0,0,0,0,1,7
image_04853.jpg,1,0,0,0,0,0,0,0,0
image_00207.jpg,0,0,0,0,0,0,0,1,7
image_02965.jpg,0,0,0,1,0,0,0,0,3
image_04409.jpg,0,1,0,0,0,0,0,0,1
image_00870.jpg,0,0,0,0,0,0,1,0,6
image_01494.jpg,0,0,0,0,0,1,0,0,5
image_01210.jpg,0,0,0,0,0,0,1,0,6
image_01304.jpg,0,0,0,0,0,0,1,0,6
image_01201.jpg,0,0,0,0,0,0,1,0,6
image_01340.jpg,0,0,0,0,0,0,1,0,6
image_00393.jpg,0,0,0,0,0,0,0,1,7
image_02247.jpg,0,0,0,0,1,0,0,0,4
image_03127.jpg,0,0,0,1,0,0,0,0,3
image_02116.jpg,0,0,0,0,1,0,0,0,4
image_01909.jpg,0,0,0,0,1,0,0,0,4
image_00745.jpg,0,0,0,0,0,0,0,1,7
image_03052.jpg,0,0,0,1,0,0,0,0,3
image_01533.jpg,0,0,0,0,0,1,0,0,5
image_03781.jpg,0,0,1,0,0,0,0,0,2
image_03970.jpg,0,1,0,0,0,0,0,0,1
image_01892.jpg,0,0,0,0,1,0,0,0,4
image_01899.jpg,0,0,0,0,1,0,0,0,4
image_04016.jpg,0,1,0,0,0,0,0,0,1
image_00862.jpg,0,0,0,0,0,0,1,0,6
image_04255.jpg,0,1,0,0,0,0,0,0,1
image_02669.jpg,0,0,0,1,0,0,0,0,3
image_04228.jpg,0,1,0,0,0,0,0,0,1
image_04820.jpg,1,0,0,0,0,0,0,0,0
image_00311.jpg,0,0,0,0,0,0,0,1,7
image_01606.jpg,0,0,0,0,0,1,0,0,5
image_02248.jpg,0,0,0,0,1,0,0,0,4
image_03287.jpg,0,0,0,1,0,0,0,0,3
image_02263.jpg,0,0,0,0,1,0,0,0,4
image_04459.jpg,0,1,0,0,0,0,0,0,1
image_04826.jpg,1,0,0,0,0,0,0,0,0
image_01609.jpg,0,0,0,0,0,1,0,0,5
image_01174.jpg,0,0,0,0,0,0,1,0,6
image_00434.jpg,0,0,0,0,0,0,0,1,7
image_00854.jpg,0,0,0,0,0,0,1,0,6
image_03774.jpg,0,0,1,0,0,0,0,0,2
image_01419.jpg,0,0,0,0,0,0,1,0,6
image_05023.jpg,1,0,0,0,0,0,0,0,0
image_02811.jpg,0,0,0,1,0,0,0,0,3
image_01561.jpg,0,0,0,0,0,1,0,0,5
image_01858.jpg,0,0,0,0,1,0,0,0,4
image_01608.jpg,0,0,0,0,0,1,0,0,5
image_00409.jpg,0,0,0,0,0,0,0,1,7
image_04203.jpg,0,1,0,0,0,0,0,0,1
image_00327.jpg,0,0,0,0,0,0,0,1,7
image_03271.jpg,0,0,0,1,0,0,0,0,3
image_04838.jpg,1,0,0,0,0,0,0,0,0
image_00594.jpg,0,0,0,0,0,0,0,1,7
image_04468.jpg,0,1,0,0,0,0,0,0,1
image_04582.jpg,0,1,0,0,0,0,0,0,1
image_03738.jpg,0,0,1,0,0,0,0,0,2
image_01507.jpg,0,0,0,0,0,1,0,0,5
image_03010.jpg,0,0,0,1,0,0,0,0,3
image_02316.jpg,0,0,0,0,1,0,0,0,4
image_01527.jpg,0,0,0,0,0,1,0,0,5
image_00143.jpg,0,0,0,0,0,0,0,1,7
image_04150.jpg,0,1,0,0,0,0,0,0,1
image_05054.jpg,1,0,0,0,0,0,0,0,0
image_04276.jpg,0,1,0,0,0,0,0,0,1
image_03587.jpg,0,0,1,0,0,0,0,0,2
image_00090.jpg,0,0,0,0,0,0,0,1,7
image_00189.jpg,0,0,0,0,0,0,0,1,7
image_03986.jpg,0,1,0,0,0,0,0,0,1
image_00657.jpg,0,0,0,0,0,0,0,1,7
image_01733.jpg,0,0,0,0,0,1,0,0,5
image_03232.jpg,0,0,0,1,0,0,0,0,3
image_04697.jpg,1,0,0,0,0,0,0,0,0
image_00249.jpg,0,0,0,0,0,0,0,1,7
image_01664.jpg,0,0,0,0,0,1,0,0,5
image_02520.jpg,0,0,0,1,0,0,0,0,3
image_04095.jpg,0,1,0,0,0,0,0,0,1
image_04698.jpg,1,0,0,0,0,0,0,0,0
image_02709.jpg,0,0,0,1,0,0,0,0,3
image_05176.jpg,1,0,0,0,0,0,0,0,0
image_03320.jpg,0,0,0,1,0,0,0,0,3
image_01884.jpg,0,0,0,0,1,0,0,0,4
image_04975.jpg,1,0,0,0,0,0,0,0,0
image_00587.jpg,0,0,0,0,0,0,0,1,7
image_02757.jpg,0,0,0,1,0,0,0,0,3
image_02177.jpg,0,0,0,0,1,0,0,0,4
image_03411.jpg,0,0,1,0,0,0,0,0,2
image_03430.jpg,0,0,1,0,0,0,0,0,2
image_01889.jpg,0,0,0,0,1,0,0,0,4
image_03903.jpg,0,1,0,0,0,0,0,0,1
image_01912.jpg,0,0,0,0,1,0,0,0,4
image_01995.jpg,0,0,0,0,1,0,0,0,4
image_01547.jpg,0,0,0,0,0,1,0,0,5
image_02950.jpg,0,0,0,1,0,0,0,0,3
image_03546.jpg,0,0,1,0,0,0,0,0,2
image_01961.jpg,0,0,0,0,1,0,0,0,4
image_05130.jpg,1,0,0,0,0,0,0,0,0
image_04673.jpg,1,0,0,0,0,0,0,0,0
image_04953.jpg,1,0,0,0,0,0,0,0,0
image_03985.jpg,0,1,0,0,0,0,0,0,1
image_01082.jpg,0,0,0,0,0,0,1,0,6
image_03155.jpg,0,0,0,1,0,0,0,0,3
image_01565.jpg,0,0,0,0,0,1,0,0,5
image_03540.jpg,0,0,1,0,0,0,0,0,2
image_00669.jpg,0,0,0,0,0,0,0,1,7
image_02179.jpg,0,0,0,0,1,0,0,0,4
image_04828.jpg,1,0,0,0,0,0,0,0,0
image_00446.jpg,0,0,0,0,0,0,0,1,7
image_04448.jpg,0,1,0,0,0,0,0,0,1
image_03754.jpg,0,0,1,0,0,0,0,0,2
image_04347.jpg,0,1,0,0,0,0,0,0,1
image_04940.jpg,1,0,0,0,0,0,0,0,0
image_03179.jpg,0,0,0,1,0,0,0,0,3
image_01993.jpg,0,0,0,0,1,0,0,0,4
image_04378.jpg,0,1,0,0,0,0,0,0,1
image_04708.jpg,1,0,0,0,0,0,0,0,0
image_04657.jpg,1,0,0,0,0,0,0,0,0
image_00557.jpg,0,0,0,0,0,0,0,1,7
image_03726.jpg,0,0,1,0,0,0,0,0,2
image_03183.jpg,0,0,0,1,0,0,0,0,3
image_04497.jpg,0,1,0,0,0,0,0,0,1
image_01925.jpg,0,0,0,0,1,0,0,0,4
image_01402.jpg,0,0,0,0,0,0,1,0,6
